ID,英文名稱,中文名稱,圖片,化學式,更新日期
620434,potassium metaborate,偏硼酸鉀,,"<Font html:Color=""#000000"">KBO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620435,potassium metaantimonate,偏銻酸鉀,,"<Font html:Color=""#000000"">KSbO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620436,potassium metaarsenite,偏亞砷酸鉀,,"<Font html:Color=""#000000"">KAsO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620437,potassium mercury sulfite,亞硫酸汞(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Hg(SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620438,potassium metaaluminate,偏鋁酸鉀,,"<Font html:Color=""#000000"">KAlO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620439,potassium mercury sulfide,[二]硫汞(II)化鉀；硫化汞(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">HgS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620440,potassium manganous sulfate,硫酸錳(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Mn(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620441,potassium manganous chloride,[三]氯錳(II)化鉀；氯化錳(II)鉀 {氯化亞錳鉀},,"<Font html:Color=""#000000"">KMnCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620442,potassium manganic chloride,[四]氯錳(III)化鉀；氯化錳(III)鉀,,"<Font html:Color=""#000000"">KMnCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620443,potassium manganic sulfate,硫酸錳(III)鉀,,"<Font html:Color=""#000000"">K[Mn(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620444,potassium manganese(IV) chloride,[五]氯錳(IV)化鉀,,"<Font html:Color=""#000000"">KMnCl</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
620445,potassium manganese(III) sulfate,硫酸錳(III)鉀,,"<Font html:Color=""#000000"">K[Mn(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620446,potassium manganese(III) chloride,[四]氯錳(III)化鉀；氯化錳(III)鉀,,"<Font html:Color=""#000000"">KMnCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620447,potassium manganese(II) chloride,氯化錳(II)鉀；[三]氯錳(II)化鉀,,"<Font html:Color=""#000000"">KMnCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620448,potassium manganese(II) sulfate,硫酸錳(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Mn(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620449,potassium manganese oxalate,草酸錳(II)鉀；乙二酸錳(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Mn(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620450,potassium manganese alum,錳[鉀]礬,,"<Font html:Color=""#000000"">KMn(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
620451,potassium manganate,錳酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">MnO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620452,potassium malate,蘋果酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
620454,potassium magnesium sulfate chloride,氯化硫酸鎂鉀,,"<Font html:Color=""#000000"">KMg(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)Cl</Font>",2012-11-26
620456,potassium magnesium sulfate,硫酸鎂鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Mg(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620457,potassium magnesium hydrogen carbonate,碳酸氫鎂鉀,,"<Font html:Color=""#000000"">KMgH(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620458,potassium magnesium chromate,鉻酸鎂鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Mg(CrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620459,potassium magnesium chloride,[三]氯化鎂鉀,,"<Font html:Color=""#000000"">KMgCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620460,potassium magnesium bicarbonate,碳酸氫鎂鉀 {酸式碳酸鎂鉀} ,,"<Font html:Color=""#000000"">KMgH(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620462,potassium lithium tartrate,酒石酸鋰鉀,,"<Font html:Color=""#000000"">KLiC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
620463,potassium lead(II) chloride,[三]氯化鉛(II)鉀,,"<Font html:Color=""#000000"">KCl·PbCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620464,potassium lead oxalate,草酸鉛(II)鉀；乙二酸鉛(II)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Pb(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620465,potassium laurate,月桂酸鉀 {十二酸鉀},,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">23</Font></Sub><Font html:Color=""#000000"">COOK</Font>",2012-11-26
620467,potassium lanthanum sulfate,硫酸鑭鉀,,"<Font html:Color=""#000000"">KLa(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620468,potassium lanthanum nitrate,硝酸鑭鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">La(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
620469,potassium lanthanum carbonate,碳酸鑭鉀,,"<Font html:Color=""#000000"">KLa(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620470,potassium lactate,乳酸鉀,,"<Font html:Color=""#000000"">CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">CHOHCOOK</Font>",2012-11-26
620471,potassium isovalerianate; potassium isovalerate,異戊酸鉀,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">COOK</Font>",2012-11-26
620472,potassium isoamylsulfate,異戊硫酸鉀,,"<Font html:Color=""#000000"">K(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font>",2012-11-26
620474,potassium iso-12-silicotungstate,[異]12-矽鎢酸鉀；[異]矽十二鎢酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">[SiO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">W</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">36</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620476,potassium iron(III) tartrate,酒石酸鐵(III)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">[Fe(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620478,potassium iron(III) sulfide,四硫二鐵(III)化二鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Fe</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620479,potassium iron(III) sulfate,硫酸鐵(III)鉀,,"<Font html:Color=""#000000"">K[Fe(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620480,potassium iron(III) citrate,檸檬酸鐵(III)鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">[Fe(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620481,potassium iron(III) chloride,五氯鐵(III)化鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[FeCl</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O)]</Font>",2012-11-26
620483,potassium iron(II) tartrate,酒石酸鐵(II)鉀；酒石酸亞鐵鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620484,potassium iron(II) sulfate,硫酸鐵(II)鉀；硫酸亞鐵鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620486,potassium iron(II) selenate,硒酸鐵(II)鉀；硒酸亞鐵鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(SeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620488,potassium iron(II) citrate,檸檬酸鐵(II)鉀；檸檬酸亞鐵鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">[Fe(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
620489,potassium iron(II) chloride,氯化鐵(II)鉀 {氯化亞鐵鉀},,"<Font html:Color=""#000000"">KCl·FeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620491,potassium iron carbonate,碳酸鐵(III)鉀,,"<Font html:Color=""#000000"">KFe(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620492,potassium iron alum,鐵[鉀]礬,,"<Font html:Color=""#000000"">KFe(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
620493,potassium iridium(III) disulfate,[二]硫酸銥(III)鉀,,"<Font html:Color=""#000000"">KIr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620494,potassium iridium alum,銥礬,,"<Font html:Color=""#000000"">KIr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
620495,potassium iridate(VI),銥(VI)酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O·2IrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620496,potassium iridate(IV),銥(IV)酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O·6IrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620498,potassium iododichloride,[一]碘[二]氯化鉀,,"<Font html:Color=""#000000"">KICl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620500,potassium iodide,碘化鉀,,KI,2012-11-26
620501,potassium iodobromide,[一]碘[二]溴化鉀,,"<Font html:Color=""#000000"">KIBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620502,potassium iodate,碘酸鉀,,"<Font html:Color=""#000000"">KIO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620504,potassium indoxylsulfate,吲哚硫酸鉀,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">8</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">NSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">K</Font>",2012-11-26
620506,potassium indate,銦酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">InO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620507,potassium imidodisulfate; potassium imidodisulfonate; potassium iminosulfate; potassium iminosulfonate,亞胺二磺酸鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000""> NH</Font>",2012-11-26
620509,potassium hypovanadate,二釩酸鉀,,"<Font html:Color=""#000000"">KH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">V</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
620510,potassium hypophosphite,次磷酸鉀,,"<Font html:Color=""#000000"">KH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620511,potassium hypobromite,次溴酸鉀,,KBrO,2012-11-26
620512,potassium hydroxide,氫氧化鉀,,KOH,2012-11-26
620513,potassium hyperoxide,超氧化鉀,,"<Font html:Color=""#000000"">KO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620517,potassium hydrogen urate,尿酸氫鉀,,"<Font html:Color=""#000000"">KHC</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620518,potassium hydrogen tellurate,碲酸氫鉀,,"<Font html:Color=""#000000"">KHTeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620519,potassium hydrogen tartrate,酒石酸氫鉀,,"<Font html:Color=""#000000"">KHC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
620520,potassium hydrogen sulfite,亞硫酸氫鉀,,"<Font html:Color=""#000000"">KHSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
620521,potassium hydrogen sulfate,硫酸氫鉀,,"<Font html:Color=""#000000"">KHSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
620522,potassium hydrogen sulfide,氫硫化鉀,,KHS,2012-11-26
620523,potassium hydrogen selenite,亞硒酸氫鉀,,"<Font html:Color=""#000000"">KH(SeO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font>",2012-11-26
620524,potassium hydrogen stearate,硬脂酸氫鉀,,"<Font html:Color=""#000000"">KH(C</Font><Sub><Fonthtml:Color=""#000000"">17</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">35</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
620525,potassium hydrogen saccharate,葡萄糖二酸氫鉀,,"<Font html:Color=""#000000"">KO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C(CHOH)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font>",2012-11-26
620527,potassium hydrogen pyrophosphate,焦磷酸氫鉀,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">P</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
