ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3592943,Enicospilus shikokuensis,四國細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,shikokuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592944,Orectospira shikokuensis,環瘤高聳蟹守螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Orectospiridae高聳蟹守螺科,Orectospira高聳蟹守螺屬,shikokuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592945,Perinereis shikueii,錫圭圍沙蠶,,Animalia動物界,Annelida環節動物門,Polychaeta多毛綱,Nereidida沙蠶目,Nereididae沙蠶科,Perinereis圍沙蠶屬,shikueii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592946,Symplocos shilanensis,希蘭灰木,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Symplocaceae灰木科,Symplocos灰木屬,shilanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592947,Gerres shima,縱紋鑽嘴魚;志摩銀鱸,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Gerreidae鑽嘴魚科,Gerres鑽嘴魚屬,shima,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592948,Alpinia shimadae kawakamii,川上氏月桃;密毛山薑,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Zingiberales薑目,Zingiberaceae薑科,Alpinia月桃屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592949,Alpinia shimadae shimadae,島田氏月桃,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Zingiberales薑目,Zingiberaceae薑科,Alpinia月桃屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592950,Aster shimadae,島田氏雞兒腸,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Aster紫菀屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592951,Disporum shimadae,山寶鐸花,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Liliales百合目,Colchicaceae秋水仙科,Disporum寶鐸花屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592952,Eupatorium shimadae,島田氏澤蘭;毛果澤蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Eupatorium澤蘭屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592953,Mycosphaerella shimadae,島田氏球腔菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Mycosphaerella球腔菌屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592954,Ustilago shimadae,鞭黑穗菌,,Fungi真菌界,Basidiomycota擔子菌門,Ustilaginomycetes黑粉菌綱,Ustilaginales黑粉菌目,Ustilaginaceae黑粉菌科,Ustilago黑粉菌屬,shimadae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592955,Usnea shimadai,島田氏松蘿,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Usneaceae松蘿科,Usnea松蘿屬,shimadai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592956,Fimbristylis shimadana,白穗飄拂草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Cyperaceae莎草科,Fimbristylis飄拂草屬,shimadana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592957,Greenidea shimae,木荷毛管蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Greenideidae毛管蚜科,Greenidea毛管蚜屬,shimae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592958,Gastrodia shimizuana,清水氏赤箭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Gastrodia赤箭屬,shimizuana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592959,Dasyvalgus shimomurai,小黑刺扁花金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Dasyvalgus刺扁花金龜屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592960,Dicronocephalus shimomurai,下村角金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Dicronocephalus角金龜屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592961,Hoplia shimomurai,下村長腳金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Hoplia長腳金龜屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592962,Hypocacia shimomurai,下村氏偽鬚角天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Hypocacia偽鬚角天牛屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592963,Lycocerus shimomurai,下村氏異菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Lycocerus異菊虎屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592964,Malthinus (Malthinus) shimomurai,下村氏尖鬚菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Malthinus (Malthinus)尖鬚菊虎屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592965,Meliboeus shimomurai,下村氏細矮吉丁蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Buprestidae吉丁蟲科,Meliboeus細矮吉丁蟲屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592966,Microichthyurus shimomurai,下村微隱翅菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Microichthyurus微隱翅菊虎屬,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592967,Oberea shimomurai,下村蘋果天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Oberea,shimomurai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592968,Calliostoma shinagawaense,高塔鐘螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Trochidae鐘螺科,Calliostoma麗口螺屬,shinagawaense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592969,Amynthas shinanmontis,溪南山遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,shinanmontis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592970,Taiwanoserica shinanshana,桃源絨毛金龜;桃源臺灣絨毛金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Taiwanoserica臺灣絨毛金龜屬,shinanshana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592971,Entoria shinchikuensis,新竹長肛竹節蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Phasmida竹節蟲目,Phasmatidae竹節蟲科,Entoria長肛竹節蟲屬,shinchikuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592972,Viola shinchikuensis,新竹堇菜,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malpighiales黃褥花目,Violaceae堇菜科,Viola菫菜屬,shinchikuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592973,Tricentrus shinchikuna,新竹三刺角蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Membracidae角蟬科,Tricentrus,shinchikuna,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592974,Plagiothecium shinii,新氏棉苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Plagiotheciaceae棉苔科,Plagiothecium棉苔屬,shinii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592975,Amynthas shinjiroi,新二郎遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,shinjiroi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592976,Enicospilus shinkanus,石河子細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,shinkanus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592977,Acaphyllisa shinkoensa,毛萼懸鉤子似尖葉節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Acaphyllisa似尖葉節蜱屬,shinkoensa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592978,Pyrenaria shinkoensis,烏皮茶,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Theaceae茶科,Pyrenaria烏皮茶屬,shinkoensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592979,Cyclosa shinoharai,條原氏塵蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Araneidae金蛛科,Cyclosa塵蛛屬,shinoharai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592980,Epitrichius shinshuingensis,浸水營長腳花金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Epitrichius,shinshuingensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592981,Lithocarpus shinsuiensis,浸水營石櫟;浸水營柯,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fagales殼斗目,Fagaceae殼斗科,Lithocarpus石櫟屬,shinsuiensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592982,Colysis shintenensis,新店線蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Polypodiaceae水龍骨科,Colysis線蕨屬,shintenensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592983,Rabdostigma shintenensis,新店粉蝨,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aleyrodidae粉蝨科,Rabdostigma惑粉蝨屬,shintenensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592984,Swertia shintenensis,新店當藥,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Gentianales龍膽目,Gentianaceae龍膽科,Swertia當藥屬,shintenensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592985,Anchistrocheles shinyangriensis,信陽王冠介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Bairdiidae土菱介科,Anchistrocheles王冠介屬,shinyangriensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592986,Paijenborchella shiocumbatzui,將軍裴占介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cytheridae浪花介科,Paijenborchella裴占介屬,shiocumbatzui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592987,Ciboria shiraiana,桑實杯盤菌,,Fungi真菌界,Ascomycota子囊菌門,Leotiomycetes錘舌菌綱,Helotiales柔膜菌目,Sclerotiniaceae核盤菌科,Ciboria杯盤菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592988,Mycosphaerella shiraiana,白井氏球腔菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Mycosphaerella球腔菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592989,Phyllachora shiraiana,白井氏黑痣菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Phyllachorales黑痣菌目,Phyllachoraceae黑痣菌科,Phyllachora黑痣菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592990,Pileolaria shiraiana,白井帽孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,Pileolariaceae,Pileolaria帽孢_菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592991,Puccinia shiraiana,爵床柄_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Puccinia柄_菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592992,Sclerotinia shiraiana,桑果假核盤菌,,Fungi真菌界,Ascomycota子囊菌門,Leotiomycetes錘舌菌綱,Helotiales柔膜菌目,Sclerotiniaceae核盤菌科,Sclerotinia核盤菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592993,Uncinulopsis shiraiana,白井擬_絲殼,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Erysiphales白粉菌目,Erysiphaceae白粉菌科,Uncinulopsis鉤絲殼屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592994,Ustilago shiraiana,竹黑穗菌,,Fungi真菌界,Basidiomycota擔子菌門,Ustilaginomycetes黑粉菌綱,Ustilaginales黑粉菌目,Ustilaginaceae黑粉菌科,Ustilago黑粉菌屬,shiraiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592995,Melanconium shiraianum,白井黑盤孢黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Melanconium,shiraianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592996,Nurudea shiraii,方孔倍花蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Pemphigidae綿癭蚜科,Nurudea孔倍花蚜屬,shiraii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592997,Actinoptera shirakiana,素木星紋斑實蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tephritidae果實蠅科,Actinoptera星紋斑實蠅屬,shirakiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592998,Dolichopeza (Oropeza) shirakiella,素木長大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tipulidae大蚊科,Dolichopeza (Oropeza)長大蚊屬,shirakiella,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3592999,Asimoneura shirakii,素木長吻實蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tephritidae果實蠅科,Asimoneura長吻實蠅屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593000,Cnizocoris shirakii,臺灣螳瘤_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Reduviidae獵_科,Cnizocoris螳瘤_屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593001,Criorhina shirakii,素木蚜蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Syrphidae食蚜蠅科,Criorhina羊蚜蠅屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593002,Cylindera shirakii,素木氏虎甲蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Carabidae步行蟲科,Cylindera,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593003,Diplatys shirakii,素木尾_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Dermaptera革翅目,Pygidicranidae大尾蠼_科,Diplatys絲尾_屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593004,Gymnastes shirakii,素木裸大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tipulidae大蚊科,Gymnastes裸大蚊屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593005,Hexatoma (Eriocera) shirakii,素木黑大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Hexatoma (Eriocera)黑大蚊屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593006,Idiostrangalia shirakii,素木細花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Idiostrangalia,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593007,Ligyra shirakii,素木蜂虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Bombyliidae蜂虻科,Ligyra明蜂虻屬,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593008,Parasa shirakii,素木綠刺蛾;褐邊綠刺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Limacodidae刺蛾科,Parasa,shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3593009,Polistes (Polistella) shirakii,淡色長腳蜂;黃斑馬蜂;素木馬蜂;黃斑長腳蜂;白木黃星長腳蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Vespidae胡蜂科,Polistes (Polistella),shirakii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
