ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3583132,Dendranthema morii,森氏菊;臺灣菊,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Dendranthema菊屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583133,Galium morii,森氏豬殃殃,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Gentianales龍膽目,Rubiaceae茜草科,Galium豬殃殃屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583134,Hieracium morii,森氏山柳菊,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Hieracium山柳菊屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583135,Phreatia morii,大芙樂蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Phreatia芙樂蘭屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583136,Polystichum morii,玉山耳蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Dryopteridaceae鱗毛蕨科,Polystichum耳蕨屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583137,Pontellina morii,莫氏角水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Pontellidae角水蚤科,Pontellina角水蚤屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583138,Quercus morii,森氏櫟;赤柯;校讚,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fagales殼斗目,Fagaceae殼斗科,Quercus櫟屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583139,Ranunculus morii,森氏毛莨;長柄毛莨,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ranunculales毛茛目,Ranunculaceae毛茛科,Ranunculus毛茛屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583140,Rubus morii,尾葉懸鉤子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Rosaceae薔薇科,Rubus懸鉤子屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583141,Silene morii,臺灣蠅子草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Caryophyllaceae石竹科,Silene蠅子草屬,morii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583142,Baculentulus morikawai,森川巴蚖,,Animalia動物界,Arthropoda節肢動物門,Entognatha內口綱,Protura原尾目,Acerentomidae蚖科,Baculentulus巴蚖屬,morikawai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583143,Acanthocyclops morimotoi,莫氏刺劍水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Cyclopidae劍水蚤科,Acanthocyclops刺劍水蚤屬,morimotoi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583144,Sticholotis morimotoi,四星艷瓢蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Coccinellidae瓢蟲科,Sticholotis艷瓢蟲屬,morimotoi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583145,Diplodia morina,桑色二孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Diplodia,morina,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583146,Phomopsis morina,桑枝擬莖點黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Diaporthales間座殼目,Valsaceae黑腐皮殼菌科,Phomopsis擬莖點黴屬,morina,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583147,Colletotrichum morinum,暗深紫紅炭疽刺盤孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,,Glomerellaceae小叢殼科,Colletotrichum炭疽刺盤孢菌屬,morinum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583148,Psychomyia morisitai,森下管石蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Trichoptera毛翅目,Psychomyiidae管石蛾科,Psychomyia管石蛾屬,morisitai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583149,Ectropothecium moritzii,南亞偏蒴苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Hypnaceae灰苔科,Ectropothecium偏蒴苔屬,moritzii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583150,Benthia moriutii,森內眼舞蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Choreutidae偽捲蛾科,Benthia,moriutii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583151,Chthamalus moro,直背小藤壺,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Sessilia無柄目,Chthamalidae小藤壺科,Chthamalus小藤壺屬,moro,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583152,Bacidia morosa,臺灣桿孢衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Bacidiaceae桿孢衣科,Bacidia桿孢衣屬,morosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583153,Hexatoma (Eriocera) morosa,騷擾黑大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Hexatoma (Eriocera)黑大蚊屬,morosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583154,Tambja morosa,藍紋鏽邊海蛞蝓,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Nudibranchia裸鰓目,Polyceridae多角海牛科,Tambja鏽邊海蛞蝓屬,morosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583155,Scaphoideus morosus,縱紋帶葉蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Deltocephalidae角頂葉蟬科,Scaphoideus,morosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583156,Epinephelus morrhua,弧紋石斑魚;石斑;過魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Serranidae鮨科,Epinephelus石斑魚屬,morrhua,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583157,Corythucha morrilli,墨里尼方翅網椿,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Tingidae網_科,Corythucha方翅網椿屬,morrilli,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583158,Amynthas morrisi,毛利遠環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Amynthas遠環蚓屬,morrisi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583159,Diospyros morrisiana,山紅柿;油柿,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Ebenaceae柿樹科,Diospyros柿樹屬,morrisiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583160,Phyllosticta morrisianae,山紅柿葉點黴,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Dothideales座囊菌目,Botryosphaeriaceae葡萄座腔菌科,Phyllosticta葉點黴屬,morrisianae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583161,Acer morrisonense,臺灣紅榨槭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Sapindales無患子目,Sapindaceae無患子科,Acer槭屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583162,Cerastium morrisonense,玉山卷耳,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Caryophyllaceae石竹科,Cerastium卷耳屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583163,Conioselinum morrisonense,玉山彎柱芎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Apiales繖形目,Apiaceae繖形科,Conioselinum彎柱芎屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583164,Ligustrum morrisonense,玉山女貞,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Oleaceae木犀科,Ligustrum女貞屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583165,Rhagium morrisonense,玉山灰花天牛;玉山灰色花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Rhagium灰花天牛屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583166,Sedum morrisonense,玉山佛甲草;日本景天,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Saxifragales虎耳草目,Crassulaceae景天科,Sedum佛甲草屬,morrisonense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583167,Adenophora morrisonensis morrisonensis,玉山沙參,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Campanulaceae桔梗科,Adenophora沙參屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583168,Adenophora morrisonensis uehatae,高山沙參,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Campanulaceae桔梗科,Adenophora沙參屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583169,Andreaea morrisonensis,玉山黑苔,,Plantae植物界,Bryophyta苔類植物門,Andreaeopsida黑苔綱,Andreaeales黑苔目,Andreaeaceae黑苔科,Andreaea黑苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583170,Artemisia morrisonensis,細葉山艾,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Artemisia蒿屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583171,Aster morrisonensis,玉山鐵桿蒿;玉山紫菀,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Aster紫菀屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583172,Berberis morrisonensis,玉山小檗,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ranunculales毛茛目,Berberidaceae小檗科,Berberis小檗屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583173,Bromus morrisonensis,玉山雀麥,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Bromus雀麥屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583174,Cotoneaster morrisonensis,玉山舖地蜈蚣,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Rosaceae薔薇科,Cotoneaster舖地蜈蚣屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583175,Entodon morrisonensis,玉山絹苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Entodontaceae絹苔科,Entodon絹苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583176,Erigeron morrisonensis morrisonensis,玉山飛蓬,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Erigeron飛蓬屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583177,Erigeron morrisonensis fukuyamae,福山氏飛蓬,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Erigeron飛蓬屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583178,Lepisorus morrisonensis,玉山瓦葦,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Polypodiaceae水龍骨科,Lepisorus瓦葦屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583179,Lescuraea morrisonensis,玉山多毛苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Leskeaceae薄羅苔科,Lescuraea多毛苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583180,Leucodon morrisonensis,玉山白齒苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Leucodontales白齒苔目,Leucodontaceae白齒苔科,Leucodon白齒苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583181,Litsea morrisonensis,玉山木薑子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Laurales樟目,Lauraceae樟科,Litsea木薑子屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583182,Mahonia  morrisonensis,玉山十大功勞,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ranunculales毛茛目,Berberidaceae小檗科,Mahonia十大功勞屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583183,Neckera morrisonensis,玉山平苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Leucodontales白齒苔目,Neckeraceae平苔科,Neckera平苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583184,Pseudopleuropus morrisonensis,玉山擬摺葉苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Leskeaceae薄羅苔科,Pseudopleuropus擬摺葉苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583185,Pyrola morrisonensis,玉山鹿蹄草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Ericaceae杜鵑花科,Pyrola鹿蹄草屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583186,Senecio morrisonensis,玉山黃菀,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Senecio黃菀屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583187,Ulota morrisonensis,臺灣捲葉苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Orthotrichales木靈苔目,Orthotrichaceae木靈苔科,Ulota捲葉苔屬,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583188,Uredo morrisonensis,磨里山夏孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,,Uredo,morrisonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583189,Daphne morrisonesis,玉山瑞香,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malvales錦葵目,Thymelaeaceae瑞香科,Daphne瑞香屬,morrisonesis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583190,Alcippe morrisonia,繡眼畫眉,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Leiothrichidae噪眉科,Alcippe雀_屬,morrisonia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583191,Actinodura morrisoniana,紋翼畫眉;臺灣斑翅_;栗頭斑翅_,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Leiothrichidae噪眉科,Actinodura斑翅_屬,morrisoniana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583192,Trochalopteron morrisonianum,臺灣噪眉;臺灣噪_;金翼白眉;玉山噪_,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Leiothrichidae噪眉科,Trochalopteron圓翅噪_屬,morrisonianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583193,Anaphalis morrisonicola,玉山抱莖籟簫,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asterales菊目,Asteraceae菊科,Anaphalis籟簫屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583194,Angelica morrisonicola morrisonicola,玉山當歸,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Apiales繖形目,Apiaceae繖形科,Angelica當歸屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583195,Angelica morrisonicola nanhutashanensis,南湖當歸,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Apiales繖形目,Apiaceae繖形科,Angelica當歸屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583196,Listera morrisonicola,玉山雙葉蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Listera雙葉蘭屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583197,Neottia morrisonicola,玉山雙葉蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Neottia鳥巢蘭屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3583198,Nephromopsis morrisonicola,玉山腎島衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Nephromopsis腎島衣屬,morrisonicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
