ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19457459,porous concrete,多孔混凝土,,,,2022-07-15
19457460,porous disc,滲水片,,,,2022-07-15
19457461,porous fill,透水料回填,,,,2022-07-15
19457462,porous material,多孔物質,,,,2022-07-15
19457463,porous medium,多孔介質,,,,2022-07-15
19457464,porous slab,多孔隙板；多孔質板,,,,2022-07-15
19457465,porous-concrete pipe,多孔混凝土管,,,,2022-07-15
19457466,porphyrite,玢岩,,,,2022-07-15
19457467,port area,港區水域,,,,2022-07-15
19457468,port capacity,港埠吞吐量,,,,2022-07-15
19457469,port district,港區,,,,2022-07-15
19457470,port efficiency,港埠裝卸效率,,,,2022-07-15
19457471,port facility,港埠設施,,,,2022-07-15
19457472,port hand buoy,左舷浮標,,,,2022-07-15
19457473,port of arrival,到達港,,,,2022-07-15
19457474,port of delivery,卸貨港,,,,2022-07-15
19457475,port of departure,出發港,,,,2022-07-15
19457476,port of destination,目的港,,,,2022-07-15
19457477,port of discharge,卸貨港,,,,2022-07-15
19457478,port of embarkation,乘船港,,,,2022-07-15
19457479,port of entry,開放港,,,,2022-07-15
19457480,port of refuge,避難港,,,,2022-07-15
19457481,port of registry,船籍港,,,,2022-07-15
19457482,port of sailing,出航港,,,,2022-07-15
19457483,port of shipment,裝貨港,,,,2022-07-15
19457484,port railroad,港區鐵路,,,,2022-07-15
19457485,port sanitary statement,港埠衛生報告,,,,2022-07-15
19457486,port service signal,港勤信號,,,,2022-07-15
19457487,portable air compressor,移動式空壓機,,,,2022-07-15
19457488,portable asphalt concrete mixer,移動式瀝青混凝土拌合機,,,,2022-07-15
19457489,portable asphalt plant,移動式瀝青廠,,,,2022-07-15
19457490,portable batching,移動式配料,,,,2022-07-15
19457491,portable batching plant,移動式配料廠,,,,2022-07-15
19457492,portable compression testing machine,可攜式壓縮試驗機,,,,2022-07-15
19457493,portable compressor,移動式壓縮機,,,,2022-07-15
19457494,portable crane,移動吊車,,,,2022-07-15
19457495,portable crushing plant,移動式碎石廠,,,,2022-07-15
19457496,portable hoisting jack,移動式起重機,,,,2022-07-15
19457497,portable sign,手提式標誌,,,,2022-07-15
19457498,portal,門形剛架；洞口{隧道},,,,2022-07-15
19457499,portal excavation and slope protection,隧道洞口開挖及邊坡保護,,營管組,,2022-07-15
19457500,portal frame,門狀構架；門形構架,,,,2022-07-15
19457501,portal method,門架法,,,,2022-07-15
19457502,portfolio management,[專案]組合管理,,營管組,,2022-07-15
19457503,portico,門廊,,,,2022-07-15
19457504,portland blast-furnace cement,卜特蘭高爐水泥,,,,2022-07-15
19457505,portland blast-furnace slag cement,卜特蘭高爐水泥,,,,2022-07-15
19457506,Portland cement,卜特蘭水泥,,,,2022-07-15
19457507,Portland Cement Association (PCA),美國卜特蘭水泥協會,,,,2022-07-15
19457508,portland cement concrete (PCC),卜特蘭水泥混凝土,,,,2022-07-15
19457509,portland cement terrazzo,水泥磨石子,,營管組,,2022-07-15
19457510,portland-cement clinker,卜特蘭水泥熟料,,,,2022-07-15
19457511,portland-cement concrete,卜特蘭水泥混凝土,,,,2022-07-15
19457512,portlandite,氫氧鈣石,,,,2022-07-15
19457513,portland-pozzolan cement,卜特蘭-卜作嵐水泥,,,,2022-07-15
19457514,position buoy,位置浮標,,,,2022-07-15
19457515,position coordinate,位置座標,,,,2022-07-15
19457516,position coupler,螺紋續接器,,,,2022-07-15
19457517,position description,職務說明,,營管組,,2022-07-15
19457518,position error,位置誤差,,測量組,,2022-07-15
19457519,position light,位置燈,,,,2022-07-15
19457520,position light signal,燈列式號誌,,,,2022-07-15
19457521,position vector,位置向量,,,,2022-07-15
19457522,positional dilution of precision (PDOP),位置精度稀釋[因子],,測量組,,2022-07-15
19457523,positional gradient,位置坡降,,,,2022-07-15
19457524,positioner,定位器,,材料_FRP,,2022-07-15
19457525,positioning and orientation system (POS),定位定向系統,,測量組,,2022-07-15
19457526,positive artesian head,正湧泉水頭,,,,2022-07-15
19457527,positive definite matrix,正定矩陣,,測量組,,2022-07-15
19457528,positive mold,正壓模具,,材料_FRP,,2022-07-15
19457529,positive moment,正彎矩,,,,2022-07-15
19457530,positive reinforcement,正彎矩鋼筋,,,,2022-07-15
19457531,positivism,實證主義,,,,2022-07-15
19457532,possible capacity,可能容量,,,,2022-07-15
19457533,possible power generation,可發電量,,,,2022-07-15
19457534,post,[垂直]支撐,,,,2022-07-15
19457535,post and beam system furniture,柱立式桁梁家具,,營管組,,2022-07-15
19457536,post buckling,後挫曲,,,,2022-07-15
19457537,post forming,後成型,,材料_FRP,,2022-07-15
19457538,post Keynesian demand model,後凱因斯需求模式；後凱因斯需求模型,,都計組,,2022-07-15
19457539,post shore,[垂直]支撐,,,,2022-07-15
19457540,postal conveying system,郵件輸送系統,,營管組,,2022-07-15
19457541,post-bid shopping,得標後詢價,,營管組,,2022-07-15
19457542,post-buckling behavior,後挫曲行為,,,,2022-07-15
19457543,post-buckling path,後挫曲路徑,,,,2022-07-15
19457544,post-buckling strength,後挫曲強度,,,,2022-07-15
19457545,post-chlorination,後加氯,,,,2022-07-15
19457546,post-disaster recovery,災後復原,,都計組,,2022-07-15
19457547,post-hole auger,小型螺旋鑽,,,,2022-07-15
19457548,postindustrial recycled content,生產後剩材的再生內容,,建築_環控,,2022-07-15
19457549,post-installed anchor,後置式錨栓,,,,2022-07-15
19457550,post-processed kinematic (PPK),動態後處理,,測量組,,2022-07-15
19457551,post-tension method,後拉預力法；後拉法,,,,2022-07-15
19457552,post-tension prestressed concrete beam,後拉法預力混凝土梁,,營管組,,2022-07-15
19457553,post-tensioned concrete,後拉法預力混凝土,,,,2022-07-15
19457554,post-tensioning,後拉[法],,,,2022-07-15
19457555,post-tensioning system,後拉[法]系統,,,,2022-07-15
19457556,pot bearing,盤式支承,,營管組,,2022-07-15
19457557,pot life,可使用時間；適用時間,,,,2022-07-15
19457558,potable water,飲用水,,,,2022-07-15
19457559,potable water storage tank,飲用水貯槽,,營管組,,2022-07-15
19457560,potassium permanganate consumed,過錳酸鉀消耗量,,,,2022-07-15
19457561,potential change order,潛在變更指示,,營管組,,2022-07-15
19457562,potential energy,勢能,,,,2022-07-15
19457563,potential energy of strain,應變勢能,,,,2022-07-15
19457564,potential energy of wave,波浪勢能,,,,2022-07-15
19457565,potential evaporation,潛勢蒸發量；潛勢蒸發,,,,2022-07-15
19457566,potential evapotranspiration,潛勢蒸發散,,,,2022-07-15
19457567,potential for conflict of interest,潛在利益衝突,,營管組,,2022-07-15
19457568,potential gradient,勢梯度,,,,2022-07-15
19457569,potential head,勢能水頭,,,,2022-07-15
19457570,potential yield,勢能出水量,,,,2022-07-15
19457571,pothole,坑洞,,,,2022-07-15
19457572,pouring (of concrete),澆鑄{混凝土},,,,2022-07-15
19457573,powder flag,危險品裝卸旗,,,,2022-07-15
19457574,powder snow,粉雪,,,,2022-07-15
19457575,powder spreader,灑粉機,,,,2022-07-15
19457576,powder-type self-compacting concrete,粉體系自充填混凝土,,,,2022-07-15
19457577,power amplifier,功率擴大器,,營管組,,2022-07-15
19457578,power barrow,機動裝卸車,,,,2022-07-15
19457579,power blower,動力吹風機,,,,2022-07-15
19457580,power cable,電力電纜,,營管組,,2022-07-15
19457581,power car,動力車,,,,2022-07-15
19457582,power check pad,動力檢定坪,,,,2022-07-15
19457583,power collector,集電靴,,,,2022-07-15
19457584,power conditioner,電力調節器,,營管組,,2022-07-15
19457585,power control,電力控制,,營管組,,2022-07-15
19457586,power control equipment,電力控制設備,,營管組,,2022-07-15
19457587,power control panel,電力控制盤,,營管組,,2022-07-15
19457588,power distribution panel,配電盤,,營管組,,2022-07-15
19457589,power distribution trough,電力線分流槽,,營管組,,2022-07-15
19457590,power distribution unit,電力配電單元,,營管組,,2022-07-15
19457591,power driven rivet,機打鉚釘,,,,2022-07-15
19457592,power driven vessel,動力船舶,,,,2022-07-15
19457593,power earth auger,動力式螺旋鑽,,,,2022-07-15
19457594,power factor,功率因數,,材料_FRP,,2022-07-15
19457595,power filter,電力濾波器,,營管組,,2022-07-15
19457596,power float,動力鏝平機,,,,2022-07-15
19457597,power generation,發電量,,,,2022-07-15
19457598,power hammer,動力錘；動力鎚,,,,2022-07-15
19457599,power interrupter,電力斷路器,,營管組,,2022-07-15
19457600,power measurement,電力量測,,營管組,,2022-07-15
19457601,power of attorney,委任狀；授權書,,營管組,,2022-07-15
19457602,power of attorney of contractor's site superintendent,承包商工地負責人授權書,,營管組,,2022-07-15
19457603,power plant capacity,電廠容量,,,,2022-07-15
19457604,power rammer,動力夯錘,,,,2022-07-15
19457605,power remote control (PRC),電力遙控系統,,,,2022-07-15
19457606,power supply,供電,,,,2022-07-15
19457607,power supply and distribution,輸配電,,營管組,,2022-07-15
19457608,power supply equipment,供電設備,,營管組,,2022-07-15
19457609,power supply rail,供電軌,,,,2022-07-15
19457610,power supply system,供電系統,,,,2022-07-15
19457611,power supply unit (PSU),供電單元,,,,2022-07-15
19457612,power sweeper,清掃機,,,,2022-07-15
19457613,power tonnage,動力噸位,,,,2022-07-15
19457614,power transmission line,輸電線,,,,2022-07-15
19457615,power ventilation,動力通風,,營管組,,2022-07-15
19457616,powered car,動力車廂,,,,2022-07-15
19457617,powered scaffolding,動力施工架,,營管組,,2022-07-15
19457618,powering operation,動力運行,,,,2022-07-15
19457619,Powers' spacing factor,包爾氏孔隙間距因數,,,,2022-07-15
19457620,pozzolan,卜作嵐材料,,,,2022-07-15
19457621,pozzolan-cement grout,卜作嵐水泥漿,,,,2022-07-15
19457622,pozzolania reaction,卜作嵐反應,,,,2022-07-15
19457623,pozzolanic,有卜作嵐性質的,,,,2022-07-15
19457624,pozzolanic material,卜作嵐材料,,,,2022-07-15
19457625,pozzolanic reaction,卜作嵐反應,,,,2022-07-15
19457626,pozzolanic-activity index,卜作嵐活性指數,,,,2022-07-15
19457627,practical capacity,實際容量,,,,2022-07-15
19457628,Pratt truss,Pratt式桁架；普拉特桁架,,,,2022-07-15
19457629,pre-action fire suppression sprinkler,預動式滅火撒水頭,,營管組,,2022-07-15
19457630,preaeration,預曝氣,,,,2022-07-15
19457631,pre-allocate power conduct,預留電管,,營管組,,2022-07-15
19457632,pre-bid conference,標前會議,,營管組,,2022-07-15
19457633,pre-bid meeting,投標前會議,,營管組,,2022-07-15
19457634,pre-bid shopping,投標前詢價,,營管組,,2022-07-15
19457635,preblended grout,預拌灰漿,,,,2022-07-15
19457636,precast,預鑄,,,,2022-07-15
19457637,precast concrete,預鑄混凝土,,,,2022-07-15
19457638,precast concrete armour unit,預鑄混凝土消波塊,,,,2022-07-15
19457639,precast concrete block,預鑄混凝土塊,,營管組,,2022-07-15
19457640,precast concrete lining,預鑄混凝土環片{隧道},,,,2022-07-15
19457641,precast concrete pavement,預鑄混凝土鋪面,,,,2022-07-15
19457642,precast concrete pile,預鑄混凝土樁,,,,2022-07-15
19457643,precast facial masonry unit,預鑄面材型單元磚,,營管組,,2022-07-15
19457644,precast interlock masonry unit,預鑄連鎖型單元磚,,營管組,,2022-07-15
19457645,precast masonry unit,預鑄型單元磚,,營管組,,2022-07-15
19457646,precast modular construction,預鑄模組工法,,,,2022-07-15
19457647,precast pattern masonry unit,預鑄壓花型單元磚,,營管組,,2022-07-15
19457648,precast pile,預鑄樁,,,,2022-07-15
19457649,precedence diagramming method (PDM),先行圖法{進度},,營管組,,2022-07-15
19457650,precedence relationship,[作業]前置關係,,營管組,,2022-07-15
19457651,preceding train,先行列車,,,,2022-07-15
19457652,precession,歲差,,測量組,,2022-07-15
19457653,precipitable water,可降水量,,測量組,,2022-07-15
19457654,precipitant,沉澱劑,,,,2022-07-15
19457655,precipitation,降水；降水量；沉澱；沉降,,建築_環控,,2022-07-15
19457656,precipitation index,降水指敷,,,,2022-07-15
19457657,precipitation mass curve,降水累積曲線,,,,2022-07-15
19457658,precipitation-evaporation index,降水-蒸發指數,,,,2022-07-15
19457659,precipitation-evaporation ratio,降水-蒸發比,,,,2022-07-15
19457660,precise code,精密[電]碼,,測量組,,2022-07-15
19457661,precise ephemeris,精密星曆,,測量組,,2022-07-15
19457663,precise point positioning (PPP),精密單點定位,,測量組,,2022-07-15
19457664,precise positioning service (PPS),精密定位服務,,測量組,,2022-07-15
19457665,precise traverse,精密導線,,測量組,,2022-07-15
19457666,precise traversing,精密導線,,測量組,,2022-07-15
19457667,precision,精密度,,測量組,,2022-07-15
19457668,precision approach,精確進近,,,,2022-07-15
19457669,precision approach radar (PAR),精確進近雷達,,,,2022-07-15
19457670,precision instrument runway,精確儀降跑道,,,,2022-07-15
19457671,precompressed tensile zone,預壓拉力區,,,,2022-07-15
19457672,precompressed zone,預壓區,,,,2022-07-15
19457674,preconsolidation load,預壓載重,,,,2022-07-15
19457675,preconstruction phase,施工預備階段,,營管組,,2022-07-15
19457676,pre-construction planning,施工前規劃,,營管組,,2022-07-15
19457677,pre-construction team building,開工前團隊組成,,營管組,,2022-07-15
19457678,preconsumer recycled content,消費前再生的材質內容,,建築_環控,,2022-07-15
19457679,precure,預硬化,,材料_FRP,,2022-07-15
19457680,precuring period,升溫前置期{混凝土蒸氣養護},,,,2022-07-15
19457681,predecessor activity,前置作業,,營管組,,2022-07-15
19457682,pre-design phase,設計前準備階段,,營管組,,2022-07-15
19457683,predicted mean vote (PMV),預期熱感覺指標(PMV),,建築_環控,,2022-07-15
19457684,predicted percentage of dissatisfied (PPD),預期不滿意率（PPD）,,建築_環控,,2022-07-15
19457685,pre-disaster recovery preparedness,災前復原整備,,都計組,,2022-07-15
19457686,predominant period,優勢週期{環境}；顯著週期{地震},,,,2022-07-15
19457687,pre-existing funds (PEF),既有資金,,營管組,,2022-07-15
19457688,prefabricated building,預組房屋；預製房屋,,,,2022-07-15
19457689,prefabricated masonry panel,預製圬工面板,,營管組,,2022-07-15
19457690,prefabricated module,預組模組；預製模組,,,,2022-07-15
19457691,prefabricated pedestrian and bicycle bridge,人行及自行車預鑄橋,,營管組,,2022-07-15
19457692,prefabricated structural wood,預製結構木料,,營管組,,2022-07-15
19457693,prefabrication,預組；預製,,,,2022-07-15
19457694,prefectural highway,縣轄公路,,,,2022-07-15
19457695,prefectural road,縣轄道路,,,,2022-07-15
19457696,preferential highway,優先公路,,,,2022-07-15
19457697,preferential street,優先街道,,,,2022-07-15
19457698,preferred airspeed,適宜的風速,,建築_環控,,2022-07-15
19457699,pre-finished panel,預飾面板,,營管組,,2022-07-15
19457700,prefire,預燒；預熱,,,,2022-07-15
19457701,preflex method,預彎法,,,,2022-07-15
19457702,preflight inspection,飛行前檢查,,,,2022-07-15
19457703,preform,預成型,,材料_FRP,,2022-07-15
19457704,preform binder,預成型結合劑,,材料_FRP,,2022-07-15
19457705,preform matched metal die method,預成型金屬對模成型法,,材料_FRP,,2022-07-15
19457706,preformed compression seal,預成型壓力填縫材,,,,2022-07-15
19457707,preformed foam,預製泡沫,,,,2022-07-15
19457708,preformed hole,預留孔,,,,2022-07-15
19457709,preformed joint seal,成型填縫製品,,營管組,,2022-07-15
19457710,preformed wire rope,預扭鋼絲索；預製成型鋼絲索,,,,2022-07-15
19457711,pregel,預膠化,,材料_FRP,,2022-07-15
19457712,pre-impregnated materials,預浸漬材料,,材料_FRP,,2022-07-15
19457713,preliminary clarifier,初級澄清池,,,,2022-07-15
19457714,preliminary damage assessment,初期損害評估,,都計組,,2022-07-15
19457715,preliminary design,初步設計,,,,2022-07-15
19457716,preliminary design phase,初步設計階段,,營管組,,2022-07-15
19457717,preliminary drawing,初步設計圖,,營管組,,2022-07-15
19457718,preliminary engineering,初步分析與設計,,營管組,,2022-07-15
19457719,preliminary inspection & testing for revenue service,初勘,,,,2022-07-15
19457720,preliminary lien notice,初步留置權通知,,營管組,,2022-07-15
19457721,preliminary plan,初步計畫,,營管組,,2022-07-15
19457722,preliminary schedule,初步進度表,,營管組,,2022-07-15
19457723,preliminary surveying,初測,,,,2022-07-15
19457724,preliminary tremor,初期微震,,,,2022-07-15
19457725,preload,預壓；預載,,,,2022-07-15
19457726,pre-load method,預載法,,,,2022-07-15
19457727,preload tank,預力水櫃；預載油箱,,環工組,,2022-07-15
19457728,pre-load tank,預力水櫃,,,,2022-07-15
19457729,preloading,預加載,,,,2022-07-15
19457730,preloading compaction,預載夯實,,,,2022-07-15
19457731,preloading method,預壓法,,,,2022-07-15
19457732,premature blast,早熟爆量,,,,2022-07-15
19457733,premature stiffening,假凝,,,,2022-07-15
19457734,premium rail,耐磨鋼軌,,,,2022-07-15
19457735,premixed compound,預混複合材,,材料_FRP,,2022-07-15
19457736,pre-mixed concrete,預混合混凝土乾料,,,,2022-07-15
19457737,premixed grout,預混合灌漿乾料,,,,2022-07-15
19457738,prepack concrete,預壘混凝土,,營管組,,2022-07-15
