ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2444695,lactating animal,泌乳動物,,哺乳母畜 〈牧〉,2015-09-16
2444696,lamb,羔羊(綿羊),,羔 〈牧〉,2015-09-16
2444697,lambing,產羔(綿羊),,产羔 〈牧〉,2015-09-16
2444698,layer,蛋雞,,产蛋鸡,2015-09-16
2444699,laying,產蛋,,产蛋 〈牧〉,2015-09-16
2444700,laying cycle,產蛋週期,,产蛋期 (产卵期 ),2015-09-16
2444701,laying hen,產蛋雞,,产蛋鸡,2015-09-16
2444702,laying period,產蛋期,,产蛋期 (产卵期 ),2015-09-16
2444703,laying rate,產蛋率,,产蛋率,2015-09-16
2444704,leptospirosis,勾端螺旋體症,,钩端螺旋体病〈牧〉,2015-09-16
2444705,line,品系,,家系〈牧〉,2015-09-16
2444706,live weight,活體重,,活重 〈牧〉,2015-09-16
2444707,livestock,家畜,,家畜〈牧〉,2015-09-16
2444708,livestock,家畜,,畜〈牧〉,2015-09-16
2444709,livestock farm,畜牧場,,畜牧场 〈牧〉,2015-09-16
2444710,livestock feeding,家畜飼養,,家畜饲养,2015-09-16
2444711,livestock husbandry farming,畜牧業,,畜牧业〈牧〉,2015-09-16
2444712,livestock industry farming,畜產業,,畜牧业〈牧〉,2015-09-16
2444713,livestock judging,家畜鑑別,,家畜评定,2015-09-16
2444714,livestock on hand,在養畜,,存栏 〈牧〉,2015-09-16
2444715,loafing feeding,鬆散飼養,,散放饲养,2015-09-16
2444716,loose housing,鬆散飼養,,散放饲养,2015-09-16
2444717,louping ill,跳躍病（綿羊）,,跳跃病   〈兽医〉,2015-09-16
2444718,mad cow disease,狂牛症,,疯牛病 〈牧〉→牛海绵状脑病 〈牧〉,2015-09-16
2444719,male ass,公驢,,公驴 〈农〉,2015-09-16
2444720,male foal,公駒；小公馬,,公驹,2015-09-16
2444721,malignant anthrax,惡性炭疽；炭疽膿皰,,炭疽 〈牧〉,2015-09-16
2444722,mallein,（馬）鼻疽菌素,,鼻疽菌素,2015-09-16
2444723,malleus,錘骨；馬鼻疽,,鼻疽 also “马鼻疽”  〈牧〉,2015-09-16
